Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
492,-2.6390858549402343,-2.162395132839392,1.1190207667052188,1.3757875978150729,1.2236864415312547,-0.8252305892697767,0.3080655602101439,-0.0031950172189613574,-0.17970219951584426,-0.5992597035862203,0.04292703438192069,-0.0024223015380414603,0.6004588068316532,-1.2186016588937034,1.170504851829131,0.44008996137703105,0.2693814446797779,1.0240268953271343,0.15194930320397618,1.4516682691610812,0.40096416549119557,0.24098774463924347,0.8683370496454266,-0.2763454696468201,0.08923694410477273,-0.025823922495100862,-0.281397716030606,-0.0942008440114147,365.3533029301734,1
338,-0.06074180633523829,0.37915986109989086,1.1695321396708114,0.3854804822681537,0.434832142721682,-0.9682507096950612,0.5642467303720905,-0.17496411742565512,-0.07168427474929612,-0.45869562746590786,-0.31743060429006237,-0.16793097230363202,-0.8161578673244433,0.00023172994705911165,0.2653664113736912,-0.1995366666122954,-0.014219754855587439,-0.5887341236681418,-0.7983041930457531,-0.1029759409615427,-0.07427559111018917,-0.16125838359319766,-0.10458177652959036,0.3671242799974159,0.32151758253447027,-0.235901730025146,-0.07222801443170027,-0.06352263214841429,1.6714676151233405,1
476,-2.133580078955859,-0.597350719897731,0.727130679109379,2.359752901459913,1.1883875200755503,-0.26819610688699136,-2.292508787557249,1.0458330985403412,-0.6326431867613272,-1.3715499121140582,1.3339223939003766,-0.718357904198041,-0.07771107608684935,-2.315278082113479,0.5620309726615846,-1.6281371044113688,-0.3463586985576579,-1.1045726177093402,-0.17990324490019316,0.41006997957326485,0.4629032302756782,0.6702543056769869,-0.02782375974328838,-0.35464488219316403,-0.1067174747356785,0.5694455896123225,0.04001907119329756,-0.15920215261561857,0.8598166419948758,1
555,0.8200813469356454,0.3714374016408244,0.5940769718222323,0.5889344211333134,-0.09266738729220558,-1.0341495125787794,0.25139175071817654,-0.19954661208332342,-0.016893650332428095,-0.34382789633731603,-0.1358200948078443,0.15290888956904491,-0.020113315021321965,-0.2120736860538968,0.8079495514678567,0.24956963770367047,-0.015253497487130922,-0.4065409650438936,-0.39685864255078374,-0.08268952680382714,-0.2161372992966326,-0.6000105360196712,0.050453231128136766,0.3515880959155556,0.2551565869938764,-0.015377270185824576,-0.03865871545687359,-0.00043200420194328126,1.2319367864015383,1
476,-2.3044288937710142,-1.9150612297601806,1.3164966581074196,1.552844774247839,1.2223499023216808,-1.007586389934775,0.5189396380961702,-0.09881789713395037,-0.22593943095735453,-0.7464143283246316,-0.436798508197965,-0.47648669324701287,-0.08164287324827768,-1.035198961181851,1.2029877948240784,0.2073603559030952,0.38338869703840917,0.8492354774745859,-0.23316909880230086,1.326482253242966,0.45369099237398947,0.3816367835515635,0.8050911860969912,-0.056504050168098646,0.3186914786352596,-0.2531446700547012,-0.20095026177669478,-0.020672129080797103,344.52366450195217,1
190,-0.4488663848557377,1.05551526589276,-0.6652545264711703,2.1102607180398474,-0.21258950334887305,-0.7117507798798794,-1.2299904159356005,0.6968725692707007,-1.432870920402255,-1.386857734220307,2.3568905709874333,-0.791370704983756,-0.018616667292192746,-2.0848186719596664,0.5204508023292014,-0.28743782123329165,-1.3861716090260656,-0.10538250223310315,0.11770915097438894,0.022687350704600193,0.12212456799024571,-0.35603664680516994,-0.16396488699870032,-0.03079255097175404,0.10974119103889304,0.1502169588780538,0.11749947611285941,-0.05925648049593838,1.4304563814926896,1
289,1.2559657069978187,0.35570710852966325,0.3041509546184664,0.6921858169139677,-0.36634025417278665,-1.0692153372495603,0.08959025387715851,-0.20563506062880635,0.027391401328688503,-0.28389055202501823,-0.06478680370621502,0.25228214825135387,0.2627551709575116,-0.29487200810844605,1.0904558366108974,0.47846038848064804,-0.009256100202547041,-0.30176032209113596,-0.19674979835252865,-0.0775146843387743,-0.28731619220178173,-0.8281724553964476,0.12792561754030585,0.3408147206177458,0.21788502967469242,0.09458639237232219,-0.022917268892350396,0.03091144037777956,2.1649663818714733,1
203,0.08495410466447995,0.1855397661742863,0.5519784811780801,0.030839973385885733,0.38509070707779647,-0.16146690560516458,0.052602608237001636,0.10607669942753337,-0.1500814833822012,-0.12898761351527138,1.404528910602348,1.0830540381272247,0.4672086129150544,-0.15161429914559252,0.13948800898321106,0.2642724965589819,-0.24749777845596516,-0.31708274094833744,-0.1438245032553507,-0.04186510599247578,-0.20831304581823748,-0.4699659025451767,-0.03588974208706516,-0.30117871193267814,-0.02252759185214892,0.1691169597354913,-0.135954245406124,-0.13571932407300064,2.051643148826114,1
185,0.7228533728918944,-0.11481186381215425,0.6562695753835832,0.7661599740143636,0.09162044954434823,-0.7982150664956256,-0.27228013685953156,-0.040841451926470373,0.18611184145612825,-0.2901375770079345,-0.07087928913129551,0.33613818272529494,0.226933450692132,-0.37616753725307034,1.0298584670983415,0.07694499963583357,0.24036643144540193,-0.5599393092012144,-0.26647485080403643,0.0347553026955586,-0.17154599222833156,-0.5012227981443012,0.15582678628806676,0.14387146995406164,0.14480603970679734,0.21994644163381216,-0.03990499872565975,-0.0021141984492739074,2.495512127817876,1
48,1.2178707998997889,0.30086097752112323,0.22258958788011424,0.549211598224266,-0.11799097631944172,-0.48991335374777734,-0.010491903903866132,-0.033685801542210875,-0.1355477317185571,-0.21468248177911528,0.9170420186089998,0.718525240714628,0.37443926482986994,-0.20181621825680926,0.8255907906198787,0.47094543098883773,-0.07003631915292632,-0.22954644751192912,-0.1667344382596758,-0.07348634045550552,-0.2512776108075672,-0.7187099728055771,0.11234224086645558,-0.05961472517006644,0.18729168035267235,0.11302681139624247,-0.014911882049913708,0.02139409783810313,2.69,1
445,-2.1435495075205546,1.39352692064214,-0.787434897779807,2.6292575533914655,-0.09793693968831096,-1.0928759768444696,-1.7121596227816525,1.02379976852993,-1.9486598118336729,-1.9766269908116092,2.572632376561841,-1.7201071021694034,-0.2934219641995721,-3.0764016968700707,0.07583939266028572,-0.8243195689766167,-2.134946893370631,-0.16988918180330106,0.25301001495637454,0.09046781293631662,0.31234856631070573,-0.08121040433104863,-0.4054224823776983,0.15621689602909541,-0.06708826060515334,0.19621251582823673,0.08287326681995541,-0.21393109939676896,0.29404467922097155,1
248,1.2557157673859192,0.354419698250135,0.30375588526870007,0.692406405388934,-0.36755874584836207,-1.0694625042355466,0.08892294578384637,-0.20497006504661372,0.029235343212073633,-0.28358811059810873,-0.06687836529647344,0.24575892550394846,0.25050232638129666,-0.2924008796963517,1.0918183125923904,0.47905263692965394,-0.008550950718545242,-0.30022876447928376,-0.19670675530396398,-0.0780471748778429,-0.2873817562882757,-0.8292435802765177,0.12796302972807652,0.34048503914787864,0.21742390280651672,0.09461422579855994,-0.023021078896403084,0.030906792817487764,2.2896828797057593,1
334,-0.46283361782707955,-1.1512775719187227,1.4446662988371244,0.9289406772830208,1.1236094020235794,-0.1919767579778502,-1.0724418145089103,0.32015965214365466,0.5225187010041672,-0.30689632222934704,-0.064834292930138,0.5842075847658971,0.2620554838656197,-0.5805161509944705,0.8820361802255842,-0.8233814210515032,0.7900306484405253,-1.1496551222417908,-0.42225975698886553,0.28994262884162886,0.08706102601073179,0.23742773544371754,0.21765308528432564,-0.2919203175193949,-0.013723186504290358,0.4990480671825387,-0.07678797259493773,-0.07566767369530225,2.0620992011277046,1
271,-0.6515655071277144,1.2063278407290092,-0.7195728014887968,2.459379544941018,-0.4520219954672155,-1.2606768626831277,-1.3157212066023527,0.6493505189928073,-1.4641247683353324,-1.6132280126081773,1.67708523831402,-1.4452086934016064,-0.21980952322832714,-2.4248498246127106,0.718615898453324,-0.38577391431244357,-1.5154670599506799,-0.14647197579948742,0.13133308156447854,0.03069798680100494,0.14255103107181583,-0.4063823993120791,-0.18900646016310818,0.32914997115688543,0.12432488102021529,0.13913621496932926,0.1286980332023716,-0.062193105054519374,1.2523136525180059,1
315,-0.31125913607187417,-1.0187790678506026,1.3438801506290634,0.9081313060654677,0.9916831922620258,-0.26947634948303656,-0.9701516716976645,0.27401041065682175,0.4795135100945743,-0.3047539371465329,-0.065607066160826,0.5524951755483282,0.2575655940227427,-0.5543928693293276,0.9009333147138532,-0.7082865337039984,0.7197633101947912,-1.0742677143979438,-0.4023447063852232,0.25732028667724993,0.05400152120493473,0.14300098310251208,0.20974940640233186,-0.23621007117570386,0.006542689307865335,0.4633685964784442,-0.0720729696526885,-0.06626482962348641,2.117505341418773,1
529,0.1713470235245056,0.3813666293942294,1.0197414462125536,0.438173322420004,0.30034084202857236,-0.9847399928050508,0.4842991050964588,-0.18360564140510743,-0.06336340208091885,-0.4295309831852395,-0.26286814145383064,-0.062236831995346686,-0.566850130153559,-0.0636383269264646,0.4033444559646595,-0.08356835286674341,-0.016810444527142157,-0.5459353063923282,-0.6930432051986866,-0.09589820120460205,-0.11130680946321991,-0.272933087535557,-0.06399921595740679,0.36412947685660124,0.30561067225778976,-0.17809291455481427,-0.0630727052516726,-0.046942425628265824,1.1458665348418378,1
547,-1.0355189812892676,0.1259482639191328,0.980538989027135,-0.3405191748624642,0.6206511835175287,-0.47379958639004494,0.22806471958534635,0.05828748811509679,0.021350054909344357,-0.11793626709792163,0.8006970697687017,0.9213240141621611,0.41180944608621795,-0.19918444002155,-0.2650935511381127,0.06183061415501778,-0.36006474527249627,-0.484613342688773,-0.15384449645709242,-0.015035227278235523,-0.20472523161267597,-0.33953803753714046,-0.17047569803862292,-0.10124144854019707,-0.204540711409256,0.20608064960584677,-0.2693533895672422,-0.2863017173067397,1.0680466784907903,1
524,-1.8901218827216943,-2.1974889678242775,2.3923825113390027,1.041460758710527,2.3079886110165417,0.4402773736406068,-1.8023504340539214,0.6910359690630118,0.8454343196305644,-0.35397927414297115,-0.10036889919684133,0.768680073272801,0.12213283698110938,-0.7391115063054796,0.5901555333567168,-1.8527356932671866,1.3461242241419464,-1.797860433980471,-0.6830707895276985,0.5447765314375863,0.385780471530523,1.1012670502795274,0.24059909062388266,-0.7291513892313899,-0.15645800866256382,0.7256113368181007,-0.12254446307771076,-0.16639566644663203,1.4485092603343421,1
562,0.2558673999230969,0.26041805494752845,0.601206822618543,0.24015433119901097,0.06966267506859664,-0.8081183198625419,0.15272222230835486,-0.09296186135600161,0.017467236895282078,-0.21258461043529536,0.3215821007690514,0.5703392006725809,0.37628018909160377,-0.2628314756605954,0.49287137969913597,0.2941066626713089,-0.16530044914982553,-0.3876944373990646,-0.17817571904793783,-0.04811543973581328,-0.250975480906014,-0.6104700101720102,-0.0025853984866821833,0.14899518439535378,0.03516078180060553,0.1431851618466423,-0.13016821363051173,-0.107651779133629,1.1930347847199603,1
534,-1.6773872436772603,0.07882249779286893,1.2288914613516473,-0.5932806041115405,0.92407853730689,-0.3377858724643563,0.3151350689684875,0.11819024047026445,0.01096200480657542,-0.104790811199584,0.9452852583046758,0.9961895820332268,0.2858403334644856,-0.13792191635346038,-0.6478952386650815,-0.10868432709519732,-0.43237574341605106,-0.5558611929222289,-0.22020874984851613,-0.006180905847862896,-0.16097923904700884,-0.1562915346237883,-0.2615839476495137,-0.19044852826070346,-0.28021292678146414,0.18790992772505244,-0.3269570642268507,-0.36409864674761644,1.0,1
422,-2.4926810555541086,0.6912531408472313,-0.9440316753057814,3.5761387371698428,-0.05779898095692615,-1.337288852045201,-1.8309407182541804,1.031532222544712,-2.153417915315485,-2.2951279202488424,2.3096213533012713,-2.308496189229989,-0.28141931947050036,-3.6483787349406187,0.7872224279516911,-0.6947330922464462,-1.9837462033105604,0.413058018456419,0.38398671664451006,0.6143549413816889,0.5528792989137546,0.08105484236026933,-0.010893737639563472,0.16869104492782533,0.10257511611700029,0.0980886032071081,0.13433376318311224,-0.09909705368724565,130.5327492245985,1
439,-2.2273611866727108,0.740935978755914,-0.49967617568615696,3.2197070865875927,0.29041477708355257,-0.8762757205766254,-2.4210586526052262,1.2273747381503657,-1.7547032522780366,-2.106864120776608,2.314593930324941,-1.8635702058797357,-0.34938024721509736,-3.3515237742309063,0.47157786637302,-1.3722799985808596,-1.6501844206835246,-0.5335542374926087,0.13342002228661254,0.26142441632323066,0.49142350944388496,0.30000258750201914,-0.2574318153459363,-0.0003835628760779364,-0.02732525197533102,0.36387071116278913,0.1560999298701901,-0.15084159550663304,0.40845278208044916,1
524,-1.8905636254628129,-2.198680842524747,2.3926815501240655,1.041855093339557,2.308604642002708,0.44089325742541674,-1.8035816525254655,0.6914251782921486,0.8458877794581263,-0.35387788997641767,-0.10019541690188383,0.7692290328290475,0.12287466234643096,-0.7395371770269256,0.5905561691326925,-1.8532888098043845,1.346751262277062,-1.7983268133813723,-0.6828357247525538,0.5450809924982373,0.3859271446876783,1.1016435236646582,0.24082801968612294,-0.7296631567757327,-0.15670944188782404,0.7261529183827596,-0.12255277252366044,-0.1664143228754866,1.448715204909442,1
507,-1.4928324547316008,-1.1255546180116351,2.123436500899593,0.686808684955311,1.753949856472362,-0.11362899266663129,-0.6950315428546862,0.34099351761102914,0.4376069152630956,-0.44516098192907483,-0.2563933797702066,0.27496323813323154,-0.5450413973049487,-0.35627674368504614,0.2298364076439764,-1.3552802011435288,0.7821859885132026,-1.3784135746130297,-0.8944806019931701,0.27095389809897485,0.2538672802459336,0.7626788134848255,0.034707543979562605,-0.2688838714425814,0.0696730693228379,0.238530033595018,-0.11507121061428606,-0.14961666532664852,1.2632892333296468,1
423,-1.3644761074894358,-1.945227845542835,2.0087401032412555,1.0021921546449442,1.9834125592533864,0.45944480193703274,-1.7054296894603307,0.648225173878937,0.716872889623559,-0.2964208642762334,0.2756978597181987,0.9376733916794688,0.34376751411057005,-0.7057115724291401,0.6794114144791131,-1.5018789757701756,1.1805701753430462,-1.5695427403351137,-0.5289548660841321,0.4834195744240993,0.2932925999325693,0.829955778003771,0.25867414261895266,-0.7540408774643177,-0.1423132409286385,0.7145451328253988,-0.10158093055815388,-0.13404261401494547,1.737107771931516,1
397,-2.2384005299497116,1.916473755050747,-1.5724259912247633,3.923117419764226,-0.5099216306435487,-1.3982252811070373,-2.485588463897286,1.3641299973675536,-2.717108913472559,-2.7173822620148362,3.1685487997096247,-2.816367523754217,-0.5723768806428542,-4.201914438409369,0.3949034888879346,-1.106939208545098,-2.7728492342348514,-0.020331201472377686,0.40509960749850565,0.1227812532390954,0.5015782671412671,-0.047766830274663885,-0.4532757533013556,0.30629200526842054,0.0471032524835165,0.17674538581883298,0.2554537916910748,-0.13994704090030502,0.056674438193064614,1
185,0.7753221281066562,0.30261686978947755,0.4442056263828559,0.4768667537156298,-0.16446217015859332,-0.9455366457589092,0.11598783107749469,-0.1478083110307588,0.033281174745933256,-0.24797807702141594,0.10826877594729956,0.3670221292228184,0.2464161105577187,-0.2652539872075944,0.8119865972211995,0.39354565626801663,-0.07995452163163813,-0.3340943660823879,-0.18760147653076573,-0.06650196864400605,-0.27028190778499955,-0.730043091245185,0.0656067744597098,0.24700046918113974,0.12766999141417396,0.11803334790930399,-0.07490623311279598,-0.03550845344053072,2.419243172481604,1
172,0.8219142287474925,-0.028218031785915976,0.5904012182282945,0.7525600982387246,0.0054006380204612014,-0.8488645938703041,-0.20542885044815407,-0.07100209180354078,0.15800598241965913,-0.2887374303775896,-0.07138433177915943,0.3154126729827723,0.22399910234152332,-0.3590947779763128,1.0422086087181528,0.15216477220718772,0.19444351233188728,-0.510670190446731,-0.25345945444998225,0.013435110157895114,-0.19315189054513082,-0.5629349992632944,0.1506613706759416,0.1802806637631159,0.15805071637907275,0.1966282757823169,-0.036823528669405844,0.004030990176441596,2.531722574413713,1
502,-1.3656428311779587,-0.7823818154615314,2.037335186809515,0.5732691327410768,1.5765779566433031,-0.290958509263635,-0.34053060977428495,0.22892970596315954,0.3070436271867496,-0.47435221197756705,-0.30634360132448796,0.11690300803553255,-0.758632884329489,-0.23371468713277613,0.11448258564465646,-1.1960230643553897,0.6016448342720846,-1.244130393674642,-0.9621620769296235,0.18329136494021847,0.2116361309648486,0.6542819940791922,-0.031207294084593384,-0.12153222250067319,0.14206746156289435,0.08259412583533299,-0.11267869749770744,-0.14424497736894615,1.2039922476824223,1
52,1.2201238685511793,0.3038672643814122,0.22744927922897898,0.5579642796175763,-0.13340846112635776,-0.5252118408598092,-0.004575420799641752,-0.043974088433956865,-0.12516504417998903,-0.21881451981284475,0.8567881551503023,0.6884963742401128,0.36450882860230605,-0.20684345380745894,0.8420496909856002,0.47155416607499173,-0.06615889321441104,-0.2335465866698889,-0.16854905734543665,-0.073867705982542,-0.253486393052925,-0.7256421366381651,0.11329965664637945,-0.035343604862930866,0.18903440193094637,0.11191232671016584,-0.015425379204512334,0.021971786286290002,2.69,1
497,-2.0796941114322456,-1.3663208817630232,1.4320453036503227,1.8656292509748311,1.7043563675757563,0.08120217932202234,-2.2186449356388587,0.9415205441850952,0.012084666449047266,-0.949043518957843,0.7704353990286986,-0.06032693827703206,0.07838812650289739,-1.7198585666976898,0.6140046938783547,-1.7751508050502562,0.4028104276063442,-1.4326757787921336,-0.35993659928321814,0.49548067890094216,0.44651567766047046,0.8829983491934743,0.10410742051873564,-0.5582009545444251,-0.15233568976261408,0.6875674746432424,-0.026680177014155315,-0.16400607016172317,1.1191671539350436,1
412,-0.4999726092666869,0.3887989340563144,1.4589944207251206,0.28277704996092656,0.7040156299883698,-0.934196344685007,0.723648398913119,-0.16565925465223152,-0.10735219372543009,-0.5174792705904331,-0.39883602330952855,-0.2990508604127956,-1.1591316921282957,0.09527891543298954,-0.012004124684455941,-0.4267179833038741,-0.016867917085027426,-0.6866926895959801,-0.9991932915833164,-0.11072778129185407,-0.003059956857234064,0.06289591973150352,-0.18225682296760182,0.3763710611201439,0.3567633417983436,-0.34627412631669124,-0.08854448045954366,-0.09504286344520244,1.3314311384819353,1
556,-0.22392829105624856,0.21045777408894667,0.7421421317874668,0.024413596956012085,0.27437438333730957,-0.6839070922490161,0.18071462339530658,-0.036767381380508946,0.018909841044673137,-0.17741940507749027,0.49959024841106403,0.7007424661564507,0.3894805640202212,-0.2391843520053545,0.2112606139206129,0.20780789971610386,-0.23766227005469973,-0.423703236786264,-0.16913580974953923,-0.03582497142614554,-0.2337918783525851,-0.5098092049243144,-0.06496257967286509,0.05602342942381547,-0.05389679634687056,0.1665530588973918,-0.18188042667085005,-0.17402654641955514,1.1465972849407498,1
474,-0.8665733737926671,1.309232332911142,-0.8336514074245551,2.658624303858573,-0.45561549130736506,-1.2811419789629843,-1.4716942461020208,0.7429428510072528,-1.642485245537732,-1.7654587135988002,1.8850732195445346,-1.60489259775554,-0.21297296927636178,-2.6787452623834347,0.6696153607099946,-0.4867299959657972,-1.6897733329217806,-0.13655948512419974,0.16831275031232842,0.04564114931060796,0.19161587647320083,-0.35318231521812826,-0.22512605448682962,0.3294835027674572,0.11603390755768929,0.144047171916102,0.1464086195233614,-0.07272534023453787,0.5223868161864574,1
457,-1.397686244437275,0.9253530333140063,0.6042394179911728,1.4770715443679479,0.4613562604218564,-1.0793049239391204,-0.28007135787728654,0.3686858580183182,-1.0337127331943954,-1.3203227726342361,0.7704096563300247,-1.265888902449765,-1.188691065743365,-1.3310558434594533,-0.05433802233419527,-0.8152740583228215,-0.9730070693165834,-0.5225110481638742,-0.6481087680594545,-0.03509616977664437,0.2193236808112226,0.17402297975901557,-0.32827838698166756,0.3632682217382869,0.27352640925009436,-0.23953800684990414,0.01958717776124977,-0.13170620661604288,0.660728754103809,1
476,-2.134754278641897,-0.5805945111085082,0.7117702695471495,2.3705200800395563,1.1771443247394968,-0.27580965410202674,-2.294118314410305,1.0481061164372565,-0.6466920992632317,-1.3807565181562667,1.3462010312316077,-0.7326966975629237,-0.08111254854981231,-2.3282525435584898,0.5608984416903587,-1.6249336091589575,-0.36268343379314993,-1.09742310093463,-0.17598023640822713,0.4082088416751486,0.4632603224839099,0.6656185164245421,-0.030698600032171286,-0.35020930300195285,-0.10572343312848687,0.5668716601332466,0.04147247808016202,-0.1590974730722492,0.8541652766452505,1
542,-1.401379983608314,0.08785180166505913,1.0880070935643784,-0.5050290334443092,0.7767510238907507,-0.3790841792107835,0.24940990486219744,0.10113774532909167,0.022450091049661735,-0.0911215675896771,0.9364345108122629,1.0207610668756237,0.421875193847548,-0.1811526808266945,-0.4798316135439298,-0.003975212173348175,-0.41524316563690156,-0.512071312161603,-0.14695124931259534,-0.005663315151290024,-0.1916221334151553,-0.2627806514360015,-0.21804048125714517,-0.1721356647675623,-0.27245023085207454,0.2238994887446992,-0.30878576140963276,-0.3369147998009879,1.0326364600710842,1
52,1.2198086502881524,0.30344666622446037,0.22676937830146376,0.5567397252641508,-0.13125145948413977,-0.5202733638240278,-0.005403173440996209,-0.042534693357585446,-0.1266176464917021,-0.21823642209223187,0.8652180439459175,0.6926975987012142,0.36589815815372473,-0.20614011240810798,0.8397469888547029,0.47146900026507177,-0.06670136912547561,-0.2329869424191646,-0.1682951808930188,-0.07381435058259155,-0.2531773707324748,-0.724672283970348,0.11316570824717916,-0.0387392849635837,0.18879058438526086,0.1120682500224441,-0.015353537771255551,0.021890964093368465,2.69,1
496,-1.2275100321747905,-0.40968301792153294,1.9438258644228712,0.4499608336304658,1.3839452850200218,-0.48354515107480567,0.044470971073844456,0.1072241175874259,0.1652468993944356,-0.5060550050221821,-0.36059145363620826,-0.05475645115983041,-0.9906014138495516,-0.10060760300016591,-0.010796079888614085,-1.0230637186859832,0.405570231063038,-1.098293719865749,-1.0356667490280682,0.08808649889373565,0.16577148656752771,0.536558899622307,-0.1027933309266823,0.038497307718776685,0.220690542226662,-0.08675823799850402,-0.11008033668641519,-0.1384111186606837,1.1395934518447466,1
567,0.674384138082887,0.3039974663003094,0.4782716087475646,0.4283409074462431,-0.10890348969387187,-0.9164654326044817,0.12830497843469968,-0.14197924709767823,0.01620888048564747,-0.24325855628301102,0.1663089486385365,0.45659089000248,0.3647657508390746,-0.283458415929383,0.738515142951236,0.36938344705741993,-0.10218059663386253,-0.35628464037937924,-0.18606106154674945,-0.05883618359434837,-0.265964413540686,-0.6982745333573114,0.051825040990914784,0.2300926939462565,0.11284402868140497,0.12280178568215216,-0.08506062485560911,-0.04975432064683155,1.2335413405337925,1
407,-2.2719889052023072,1.9341017375624139,-1.5882463616076112,3.960628656667946,-0.5203349205646993,-1.4224982301724383,-2.50772530184504,1.373601233690567,-2.738704071704973,-2.744248968994377,3.1653775562410846,-2.8638625496366505,-0.5845825428693181,-4.244427638152317,0.3975144824010385,-1.1225435703864635,-2.798317587513731,-0.020155172352771644,0.41003509283447337,0.1246485441116712,0.5081693131862406,-0.04390413321649511,-0.4585286613595696,0.32045664181932054,0.046509674972122994,0.1768992297885456,0.2579514839545302,-0.14131220428270347,0.01453987127747891,1
507,-0.1588445481320142,0.994565189947702,-0.4536580255115388,2.002970519604033,-0.42302455671040684,-1.209958836730369,-0.9499773402887346,0.42536053702653887,-1.0904594245819306,-1.2725667093924706,1.2403469699422849,-0.9709097608836728,-0.025840550966305442,-1.8903104369556258,0.8066379214850824,-0.1665516684127325,-1.1315407632928416,-0.19517751355663626,0.04658798935316105,0.005855186019751102,0.03220822299504689,-0.5089263493906654,-0.10759088486870472,0.33402918307014956,0.1510444097067503,0.12750377402488894,0.09023868352193051,-0.038186871245321385,0.7781246488083037,1
501,-0.5058994667904053,0.391732251197886,1.4641140667589263,0.2807862052365951,0.7106219607658208,-0.9331589022918303,0.727442843031929,-0.16696405785628593,-0.11187552043468334,-0.5190007594593178,-0.3955000072073389,-0.2868383053220642,-1.1376162755723747,0.09132083336445301,-0.01904321646840401,-0.4313479087842566,-0.018435820093690596,-0.6914560920840647,-1.0022452133243205,-0.10968740281890899,-0.0018689721920795432,0.06851956273008597,-0.1834818998534357,0.3772220571618406,0.358282237386893,-0.3479599850819095,-0.08855970093917066,-0.09549700111059567,1.0560134568008501,1
131,1.1733769223434332,0.3520766957498529,0.3562220987743263,0.674049108293485,-0.32150001993564337,-1.0639341849242032,0.11637152850512245,-0.20110824333810678,0.028532846927186856,-0.2935296271859547,-0.0887035852436826,0.20048014216692056,0.14750501290176943,-0.26682493122861306,1.0447019476075348,0.43878085543707523,-0.006779141442048194,-0.3134972777110578,-0.23386063116907063,-0.08119538443063609,-0.27437209486113195,-0.7910708238880739,0.11366391325436703,0.3411433476780311,0.2224866144790843,0.07421459260853613,-0.026383196225829728,0.02504061868925747,2.626877348357738,1
143,1.2550694759102743,0.3510907249713747,0.30273431869466955,0.6929768009733426,-0.37070951005530056,-1.070101626281427,0.08719742685125674,-0.203250525783323,0.03400339062864791,-0.28280606042763723,-0.07228670540030016,0.22889123805199604,0.21881903719863766,-0.2860110593080435,1.095341390050654,0.4805840673465761,-0.006727581877157943,-0.2962684773464157,-0.19659545499761505,-0.0794240838585616,-0.28755129128069845,-0.8320132848226671,0.12805976980804096,0.3396325519329308,0.2162315253285011,0.09468619720788854,-0.02328950981936108,0.030894775200206906,2.6121736158081825,1
432,-0.6201058993551218,0.3914353009502782,1.538164770225824,0.2546868041400575,0.7776395601567477,-0.9248821916628913,0.7672460855043497,-0.16311429703238253,-0.11710766722276457,-0.5335570875486297,-0.421101084759152,-0.334913244037652,-1.2529378954112014,0.12127511385501287,-0.08786728102018915,-0.48885396930174485,-0.017592211554329936,-0.7134851748650352,-1.0541381365011804,-0.11284797431316607,0.01641811342254408,0.12420399231237877,-0.203501596385341,0.3789001329238223,0.36640335109135047,-0.3764618977866201,-0.09300717008299186,-0.10366390974878467,1.238428324434336,1
455,-2.1855706744542744,0.14457187095804747,0.04701055155732603,2.8364963658379603,0.6905672363734587,-0.6053047420464546,-2.3637745701631023,1.1464765882673014,-1.2546935379614568,-1.7791951672995285,1.8775894331189527,-1.35324344763083,-0.2283196829734636,-2.889754455100187,0.5118853625796203,-1.4862944282212796,-1.069176730566195,-0.7880100780809682,-0.006202340302923159,0.32766349558397445,0.47871437106762765,0.4649932698365128,-0.1551144244905751,-0.1582486420361499,-0.062703823801679,0.45547849527627343,0.10437225613114823,-0.15456720690664863,0.609588462410283,1
79,1.2344838614067855,0.3230279134850295,0.25842265103772644,0.6137497268110155,-0.23167220978847797,-0.7501876854394548,0.033133441313612184,-0.10954675803313885,-0.058990709552494164,-0.24515017390258154,0.4727585570039701,0.4971065966716949,0.3012169297101587,-0.2388846730336141,0.94695092935534,0.4754339553049976,-0.04144601607200348,-0.25904157977375364,-0.18011458025619734,-0.07629834929216266,-0.2675641253241336,-0.7698244668341055,0.1194017715335875,0.1193490246727627,0.2001416841692757,0.10480912898032012,-0.01869816694973251,0.025653698945103227,2.69,1
570,0.9972656410559709,0.33761854893164694,0.3834283133574913,0.573524980239208,-0.24666551066382447,-1.0000541529952898,0.1094673175204639,-0.17979567291059578,0.015238071025062623,-0.26692320057172775,0.046517255355943234,0.36883519910395013,0.3558824761934428,-0.2993718952922546,0.9280268643307532,0.4274587378771827,-0.053484257898630524,-0.3320522942266588,-0.19214452489559586,-0.06710713090520992,-0.27752822606184124,-0.7660148501211317,0.09380215414820266,0.2926586163662389,0.17277588139293298,0.10707621360445066,-0.050260568534870834,-0.005087006988753886,1.2647917456643987,1
551,-0.6396610916265957,0.16716824925760873,0.8642595911178108,-0.16252117826231294,0.4517527412262209,-0.5762806952452239,0.20496944584861582,0.011923944898641764,0.02015982697496897,-0.14694949969715823,0.6538305367981881,0.8137341327811964,0.400918409213143,-0.21869462038112908,-0.03274914800304174,0.1330318500690294,-0.30036225470389133,-0.4549040985194316,-0.1613029198754054,-0.02517554103991218,-0.21890265081733343,-0.4225887499263299,-0.11901108555519932,-0.024534626421503836,-0.13106330090569657,0.1868008465849345,-0.22668796361864596,-0.23153887595852768,1.1063601752758214,1
